['gender','age','birth_place','death_place','cause_of_death','musical_skills','genres']
['male','62','USA','USA','heart attack','piano','soul']
['male','62','USA','USA','heart attack','piano','jazz']
['male','62','USA','USA','heart attack','guitar','folk']
['male','62','USA','USA','heart attack','guitar','soul']
['male','62','USA','USA','heart attack','guitar','jazz']
['male','60','USA','USA','natural causes','trumpet','jazz']
['male','68','USA','USA','illness','guitar','jazz']
['male','69','Africa','Africa','illness','drums','jazz']
['female','47','USA','USA','accident','vocals','soul']
['female','47','USA','USA','accident','vocals','pop']
['male','58','UK','España','heart attack','vocals','rock']
['male','58','UK','España','heart attack','vocals','soul']
['male','58','UK','España','heart attack','guitar','rock']
['male','58','UK','España','heart attack','guitar','soul']
['male','63','UK','UK','organ failure','vocals','rock']
['male','63','UK','UK','organ failure','vocals','pop']
['male','63','UK','UK','organ failure','piano','rock']
['male','63','UK','UK','organ failure','piano','pop']
['male','63','UK','UK','organ failure','guitar','rock']
['male','63','UK','UK','organ failure','guitar','pop']
['male','63','UK','UK','organ failure','saxophone','rock']
['male','63','UK','UK','organ failure','saxophone','pop']
['male','63','UK','UK','suicide','piano','rock']
['male','85','USA','USA','illness','saxophone','soul']
['male','85','USA','USA','illness','saxophone','jazz']
['male','89','USA','USA','heart attack','piano','soul']
['male','89','USA','USA','heart attack','piano','jazz']
['male','69','Africa','Africa','illness','drums','jazz']
['female','47','USA','USA','accident','vocals','soul']
['female','47','USA','USA','accident','vocals','pop']
['male','58','UK','España','heart attack','vocals','rock']
['male','58','UK','España','heart attack','vocals','soul']
['male','58','UK','España','heart attack','guitar','rock']
['male','58','UK','España','heart attack','guitar','soul']
['male','63','UK','UK','organ failure','vocals','rock']
['male','63','UK','UK','organ failure','vocals','pop']
['male','63','UK','UK','organ failure','piano','rock']
['male','63','UK','UK','organ failure','piano','pop']
['male','63','UK','UK','organ failure','guitar','rock']
['male','63','UK','UK','organ failure','guitar','pop']
['male','63','UK','UK','organ failure','saxophone','rock']
['male','63','UK','UK','organ failure','saxophone','pop']
['male','63','UK','UK','suicide','piano','rock']
['male','85','USA','USA','illness','saxophone','soul']
['male','85','USA','USA','illness','saxophone','jazz']
['male','89','USA','USA','heart attack','piano','soul']
['male','89','USA','USA','heart attack','piano','jazz']
['male','84','Australia','USA','organ failure','drums','jazz']
['male','70','USA','Nederland','heart attack','vocals','soul']
['male','43','USA','USA','natural causes','trumpet','jazz']
['male','89','USA','USA','natural causes','saxophone','jazz']
['male','89','USA','USA','natural causes','flute','jazz']
['male','75','Barbados','UK','stroke','trumpet','soul']
['male','75','Barbados','UK','stroke','trumpet','jazz']
['male','80','USA','USA','illness','trumpet','jazz']
['male','66','UK','Danmark','organ failure','bass','rock']
['female','83','Deutschland','Schweiz','natural causes','vocals','classical']
['male','68','USA','USA','natural causes','piano','soul']
['male','68','USA','USA','natural causes','piano','jazz']
['male','84','Kuba','USA','cancer','drums','jazz']
['male','64','UK','Svizzera','cancer','vocals','classical']
['male','64','UK','Svizzera','cancer','vocals','hip hop']
['male','64','UK','Svizzera','cancer','vocals','rock']
['male','64','UK','Svizzera','cancer','vocals','pop']
['male','64','UK','Svizzera','cancer','vocals','electronic']
['male','64','UK','Svizzera','cancer','leadership','classical']
['male','64','UK','Svizzera','cancer','leadership','hip hop']
['male','64','UK','Svizzera','cancer','leadership','rock']
['male','64','UK','Svizzera','cancer','leadership','pop']
['male','64','UK','Svizzera','cancer','leadership','electronic']
['male','88','USA','USA','illness','guitar','jazz']
['male','59','USA','USA','heart attack','vocals','rock']
['male','59','USA','USA','heart attack','vocals','pop']
['male','59','USA','USA','heart attack','guitar','rock']
['male','59','USA','USA','heart attack','guitar','pop']
['female','70','Bahamas','Danmark','cancer','vocals','jazz']
['male','57','USA','USA','cancer','vocals','rock']
['male','57','USA','USA','cancer','guitar','rock']
['male','59','USA','USA','organ failure','vocals','soul']
['male','50','Australia','Australia','illness','vocals','rock']
['male','50','Australia','Australia','illness','piano','rock']
['male','50','Australia','Australia','illness','guitar','rock']
['male','66','USA','USA','accident','saxophone','jazz']
['male','58','USA','USA','cancer','saxophone','rock']
['male','82','USA','USA','natural causes','vocals','pop']
['male','74','USA','USA','cancer','leadership','classical']
['male','50','USA','USA','overdose','vocals','folk']
['male','50','USA','USA','overdose','vocals','jazz']
['male','50','USA','USA','overdose','vocals','hip hop']
['male','50','USA','USA','overdose','vocals','pop']
['male','50','USA','USA','overdose','vocals','electronic']
['male','50','USA','USA','overdose','vocals','soul']
['male','85','USA','Deutschland','cancer','saxophone','soul']
['male','85','USA','Deutschland','cancer','saxophone','jazz']
['female','80','USA','USA','illness','vocals','soul']
['male','67','Deutschland','Deutschland','cancer','bass','rock']
['male','67','Deutschland','Deutschland','cancer','bass','jazz']
['male','60','USA','USA','illness','piano','folk']
['male','60','USA','USA','illness','guitar','folk']
['male','84','USA','USA','illness','drums','jazz']
['male','60','UK','Éire','illness','vocals','pop']
['male','60','UK','Éire','illness','vocals','rock']
['male','60','UK','Éire','illness','vocals','folk']
['male','60','UK','Éire','illness','guitar','pop']
['male','60','UK','Éire','illness','guitar','rock']
['male','60','UK','Éire','illness','guitar','folk']
['male','74','USA','USA','natural causes','saxophone','soul']
['male','74','USA','USA','natural causes','saxophone','jazz']
['male','70','USA','USA','heart attack','trumpet','soul']
['male','70','USA','USA','heart attack','trumpet','jazz']
['male','56','Finnland','Finnland','heart attack','bass','rock']
['male','60','UK','UK','organ failure','leadership','classical']
['male','62','UK','USA','natural causes','drums','rock']
['male','62','UK','USA','natural causes','drums','jazz']
['male','72','USA','USA','natural causes','vocals','soul']
['male','65','UK','UK','cancer','piano','electronic']
['male','65','UK','UK','cancer','piano','rock']
['male','82','USA','USA','natural causes','trumpet','soul']
['male','82','USA','USA','natural causes','trumpet','jazz']
['male','65','USA','USA','stroke','vocals','electronic']
['male','65','USA','USA','stroke','vocals','soul']
['male','65','USA','USA','stroke','saxophone','electronic']
['male','65','USA','USA','stroke','saxophone','soul']
['male','65','USA','USA','stroke','piano','electronic']
['male','65','USA','USA','stroke','piano','soul']
['male','65','USA','USA','stroke','trumpet','electronic']
['male','65','USA','USA','stroke','trumpet','soul']
['male','64','USA','USA','natural causes','drums','jazz']
['male','80','Deutschland','Suisse','natural causes','leadership','classical']
['male','52','Japan','USA','cancer','guitar','jazz']
['male','79','USA','USA','organ failure','vocals','rock']
['male','79','USA','USA','organ failure','vocals','soul']
['male','79','USA','USA','organ failure','guitar','rock']
['male','79','USA','USA','organ failure','guitar','soul']
['male','72','USA','USA','illness','piano','soul']
['male','72','USA','USA','illness','piano','jazz']
['male','50','USA','USA','natural causes','saxophone','jazz']
['male','50','USA','USA','natural causes','flute','jazz']
['male','60','USA','USA','heart attack','vocals','rock']
['male','60','USA','USA','heart attack','vocals','soul']
['male','60','USA','USA','heart attack','piano','rock']
['male','60','USA','USA','heart attack','piano','soul']
['male','60','UK','USA','murder','drums','rock']
['male','61','Deutschland','Nederland','heart attack','drums','rock']
['male','60','USA','USA','accident','vocals','rock']
['male','60','USA','USA','accident','vocals','soul']
['male','60','USA','USA','accident','vocals','jazz']
['male','60','USA','USA','accident','drums','rock']
['male','60','USA','USA','accident','drums','soul']
['male','60','USA','USA','accident','drums','jazz']
['male','68','USA','USA','organ failure','vocals','folk']
['male','68','USA','USA','organ failure','guitar','folk']
['male','84','USA','USA','natural causes','trumpet','jazz']
['male','82','Canada','Canada','organ failure','piano','soul']
['male','82','Canada','Canada','organ failure','piano','jazz']
['male','56','USA','USA','cancer','vocals','rock']
['male','56','USA','USA','cancer','vocals','pop']
['male','56','USA','USA','cancer','piano','rock']
['male','56','USA','USA','cancer','piano','pop']
['male','56','USA','USA','cancer','bass','rock']
['male','56','USA','USA','cancer','bass','pop']
['male','56','USA','USA','cancer','guitar','rock']
['male','56','USA','USA','cancer','guitar','pop']
['male','75','Österreich','Österreich','cancer','piano','soul']
['male','75','Österreich','Österreich','cancer','piano','jazz']
['female','55','USA','USA','heart attack','vocals','rock']
['female','55','USA','USA','heart attack','guitar','rock']
['male','71','Italia','Italia','organ failure','vocals','classical']
['male','62','Canada','Canada','heart attack','piano','jazz']
['male','53','USA','USA','accident','drums','jazz']
['male','59','Deutschland','Deutschland','cancer','drums','rock']
['male','70','USA','USA','organ failure','saxophone','soul']
['male','87','USA','USA','cancer','guitar','jazz']
['male','66','Canada','Canada','organ failure','vocals','folk']
['male','66','Canada','Canada','organ failure','vocals','pop']
['male','57','USA','USA','illness','saxophone','soul']
['male','57','USA','USA','illness','saxophone','jazz']
['male','73','USA','USA','organ failure','vocals','electronic']
['male','73','USA','USA','organ failure','vocals','folk']
['male','73','USA','USA','organ failure','vocals','soul']
['male','77','USA','USA','illness','drums','soul']
['male','40','USA','USA','overdose','vocals','soul']
['male','75','USA','USA','organ failure','saxophone','rock']
['male','75','USA','USA','organ failure','saxophone','soul']
['male','75','USA','USA','organ failure','saxophone','jazz']
['male','78','Canada','USA','illness','trumpet','soul']
['male','78','Canada','USA','illness','trumpet','jazz']
['male','70','USA','USA','cancer','trumpet','jazz']
['male','60','UK','UK','cancer','vocals','electronic']
['male','60','UK','UK','cancer','vocals','folk']
['male','60','UK','UK','cancer','vocals','rock']
['male','60','UK','UK','cancer','vocals','pop']
['male','60','UK','UK','cancer','guitar','electronic']
['male','60','UK','UK','cancer','guitar','folk']
['male','60','UK','UK','cancer','guitar','rock']
['male','60','UK','UK','cancer','guitar','pop']
['male','80','Serbien','Deutschland','natural causes','piano','jazz']
['male','60','Deutschland','Deutschland','heart attack','vocals','folk']
['male','64','Jamaica','UK','heart attack','vocals','rock']
['male','64','Jamaica','UK','heart attack','vocals','soul']
['male','66','USA','UK','accident','vocals','folk']
['male','66','USA','UK','accident','vocals','pop']
['male','66','USA','UK','accident','drums','folk']
['male','66','USA','UK','accident','drums','pop']
['male','66','USA','UK','accident','piano','folk']
['male','66','USA','UK','accident','piano','pop']
['male','66','USA','UK','accident','guitar','folk']
['male','66','USA','UK','accident','guitar','pop']
['male','59','Netherlands','Netherlands','stroke','piano','rock']
['male','77','UK','Schweiz','natural causes','saxophone','jazz']
['male','60','USA','USA','natural causes','bass','soul']
['male','86','USA','USA','natural causes','bass','soul']
['male','86','USA','USA','natural causes','bass','jazz']
['male','60','USA','USA','cancer','saxophone','soul']
['male','60','USA','USA','cancer','saxophone','jazz']
['male','77','France','France','illness','bass','electronic']
['male','77','France','France','illness','bass','soul']
['male','77','France','France','illness','bass','jazz']
['male','54','USA','USA','heart attack','vocals','soul']
['male','59','Italia','Canada','cancer','guitar','rock']
['male','78','USA','USA','illness','bass','jazz']
['male','79','USA','Nederland','natural causes','saxophone','soul']
['male','79','USA','Nederland','natural causes','saxophone','jazz']
['male','53','USA','USA','illness','vocals','rock']
['male','76','USA','USA','illness','drums','soul']
['male','76','USA','USA','illness','drums','jazz']
['male','79','USA','USA','natural causes','piano','folk']
['male','79','USA','USA','natural causes','piano','soul']
['male','79','USA','USA','natural causes','piano','jazz']
['male','70','UK','UK','organ failure','saxophone','jazz']
['male','55','Jamaica','Jamaica','stroke','bass','soul']
['male','44','USA','USA','accident','vocals','jazz']
['male','44','USA','USA','accident','trumpet','jazz']
['male','44','USA','USA','accident','guitar','jazz']
['male','56','USA','USA','organ failure','drums','electronic']
['male','56','USA','USA','organ failure','drums','folk']
['male','56','USA','USA','organ failure','drums','rock']
['male','56','USA','USA','organ failure','drums','soul']
['male','56','USA','USA','organ failure','bass','electronic']
['male','56','USA','USA','organ failure','bass','folk']
['male','56','USA','USA','organ failure','bass','rock']
['male','56','USA','USA','organ failure','bass','soul']
['male','56','USA','USA','organ failure','vocals','electronic']
['male','56','USA','USA','organ failure','vocals','folk']
['male','56','USA','USA','organ failure','vocals','rock']
['male','56','USA','USA','organ failure','vocals','soul']
['male','56','USA','USA','organ failure','guitar','electronic']
['male','56','USA','USA','organ failure','guitar','folk']
['male','56','USA','USA','organ failure','guitar','rock']
['male','56','USA','USA','organ failure','guitar','soul']
['male','56','USA','USA','organ failure','piano','electronic']
['male','56','USA','USA','organ failure','piano','folk']
['male','56','USA','USA','organ failure','piano','rock']
['male','56','USA','USA','organ failure','piano','soul']
['male','73','USA','USA','organ failure','vocals','soul']
['male','73','USA','USA','organ failure','vocals','jazz']
['male','73','USA','USA','organ failure','piano','soul']
['male','73','USA','USA','organ failure','piano','jazz']
['male','74','България','death:','organ failure','vocals','classical']
['male','76','USA','USA','organ failure','drums','rock']
['male','76','USA','USA','organ failure','drums','soul']
['male','76','USA','USA','organ failure','drums','jazz']
['female','47','France','Corsica','cancer','vocals','rock']
['male','57','UK','Australia','heart attack','vocals','rock']
['male','57','UK','Australia','heart attack','vocals','pop']
['male','57','UK','Australia','heart attack','guitar','rock']
['male','57','UK','Australia','heart attack','guitar','pop']
['female','67','USA','USA','illness','vocals','soul']
['male','83','USA','USA','natural causes','drums','jazz']
['male','56','UK','España','illness','bass','rock']
['male','28','USA','USA','cancer','vocals','soul']
['male','28','USA','USA','cancer','drums','soul']
['male','63','USA','USA','overdose','vocals','soul']
['male','54','UK','France','heart attack','vocals','rock']
['male','54','UK','France','heart attack','vocals','soul']
['male','54','UK','France','heart attack','vocals','pop']
['male','54','UK','France','heart attack','guitar','rock']
['male','54','UK','France','heart attack','guitar','soul']
['male','54','UK','France','heart attack','guitar','pop']
['male','88','UK','UK','natural causes','flute','classical']
['male','71','USA','USA','organ failure','vocals','folk']
['male','71','USA','USA','organ failure','vocals','rock']
['male','71','USA','USA','organ failure','vocals','soul']
['male','71','USA','USA','organ failure','vocals','pop']
['male','71','USA','USA','organ failure','guitar','folk']
['male','71','USA','USA','organ failure','guitar','rock']
['male','71','USA','USA','organ failure','guitar','soul']
['male','71','USA','USA','organ failure','guitar','pop']
['male','56','USA','USA','cancer','vocals','rock']
['male','56','USA','USA','cancer','vocals','pop']
['male','56','USA','USA','cancer','piano','rock']
['male','56','USA','USA','cancer','piano','pop']
['male','56','USA','USA','cancer','guitar','rock']
['male','56','USA','USA','cancer','guitar','pop']
['male','56','USA','USA','cancer','saxophone','rock']
['male','56','USA','USA','cancer','saxophone','pop']
['male','73','USA','USA','natural causes','trumpet','jazz']
['female','77','Cuba','USA','organ failure','vocals','folk']
['female','77','Cuba','USA','organ failure','vocals','pop']
['male','38','USA','USA','natural causes','leadership','soul']
['male','38','USA','USA','natural causes','leadership','jazz']
['male','38','USA','USA','natural causes','trumpet','soul']
['male','38','USA','USA','natural causes','trumpet','jazz']
['male','38','USA','USA','natural causes','saxophone','soul']
['male','38','USA','USA','natural causes','saxophone','jazz']
['male','38','USA','USA','natural causes','flute','soul']
['male','38','USA','USA','natural causes','flute','jazz']
['male','58','USA','USA','organ failure','vocals','electronic']
['male','58','USA','USA','organ failure','vocals','soul']
['male','58','USA','USA','organ failure','vocals','pop']
['male','75','USA','USA','illness','trumpet','jazz']
['male','57','UK','Éire','illness','bass','rock']
['female','70','USA','France','cancer','vocals','pop']
['female','70','USA','France','cancer','vocals','folk']
['female','70','USA','France','cancer','vocals','soul']
['female','70','USA','France','cancer','vocals','jazz']
['female','70','USA','France','cancer','piano','pop']
['female','70','USA','France','cancer','piano','folk']
['female','70','USA','France','cancer','piano','soul']
['female','70','USA','France','cancer','piano','jazz']
['female','59','USA','USA','cancer','vocals','pop']
['male','53','Vannin','USA','heart attack','vocals','rock']
['male','53','Vannin','USA','heart attack','piano','rock']
['male','53','Vannin','USA','heart attack','guitar','rock']
['male','53','Vannin','USA','heart attack','saxophone','rock']
['male','50','Türkiye','UK','heart attack','vocals','rock']
['male','50','Türkiye','UK','heart attack','guitar','rock']
['male','51','USA','USA','accident','saxophone','soul']
['male','51','USA','USA','accident','saxophone','jazz']
['male','76','USA','Belgien','cancer','piano','rock']
['male','76','USA','Belgien','cancer','piano','soul']
['male','76','USA','Belgien','cancer','piano','jazz']
['male','58','USA','USA','cancer','bass','jazz']
['male','82','USA','USA','natural causes','saxophone','jazz']
['female','64','USA','USA','cancer','vocals','folk']
['female','64','USA','USA','cancer','vocals','soul']
['female','64','USA','USA','cancer','vocals','pop']
['male','43','USA','USA','organ failure','vocals','jazz']
['male','43','USA','USA','organ failure','drums','jazz']
['male','43','USA','USA','organ failure','leadership','jazz']
['male','43','USA','USA','organ failure','piano','jazz']
['male','85','USA','USA','natural causes','trumpet','jazz']
['male','75','USA','USA','natural causes','bass','soul']
['male','75','USA','USA','natural causes','bass','jazz']
['male','57','UK','USA','heart attack','bass','rock']
['male','45','UK','UK','organ failure','vocals','rock']
['male','45','UK','UK','organ failure','vocals','pop']
['male','45','UK','UK','organ failure','piano','rock']
['male','45','UK','UK','organ failure','piano','pop']
['male','64','USA','USA','illness','vocals','folk']
['male','64','USA','USA','illness','vocals','rock']
['male','64','USA','USA','illness','piano','folk']
['male','64','USA','USA','illness','piano','rock']
['male','64','USA','USA','illness','bass','folk']
['male','64','USA','USA','illness','bass','rock']
['male','64','USA','USA','illness','guitar','folk']
['male','64','USA','USA','illness','guitar','rock']
['male','81','USA','USA','cancer','bass','soul']
['male','81','USA','USA','cancer','bass','jazz']
['male','57','UK','USA','cancer','piano','rock']
['female','81','USA','USA','illness','vocals','pop']
['female','81','USA','USA','illness','vocals','jazz']
['male','57','Deutschland','Deutschland','stroke','piano','rock']
['male','72','USA','USA','heart attack','guitar','folk']
['male','72','USA','USA','heart attack','guitar','rock']
['male','58','UK','USA','cancer','vocals','electronic']
['male','58','UK','USA','cancer','vocals','folk']
['male','58','UK','USA','cancer','vocals','rock']
['male','58','UK','USA','cancer','vocals','pop']
['male','58','UK','USA','cancer','guitar','electronic']
['male','58','UK','USA','cancer','guitar','folk']
['male','58','UK','USA','cancer','guitar','rock']
['male','58','UK','USA','cancer','guitar','pop']
['male','53','Deutschland','Deutschland','cancer','strings','rock']
['male','53','Deutschland','Deutschland','cancer','guitar','rock']
['male','89','USA','USA','natural causes','saxophone','jazz']
['male','30','USA','USA','cancer','guitar','rock']
['female','22','USA','Bahamas','accident','vocals','hip hop']
['female','22','USA','Bahamas','accident','vocals','rock']
['female','22','USA','Bahamas','accident','vocals','soul']
['female','22','USA','Bahamas','accident','vocals','pop']
['male','49','USA','USA','natural causes','bass','rock']
['male','54','Nederland','Nederland','suicide','vocals','rock']
['male','77','USA','USA','cancer','guitar','pop']
['male','77','USA','USA','cancer','guitar','folk']
['male','77','USA','USA','cancer','guitar','jazz']
['male','77','USA','USA','cancer','guitar','classical']
['male','83','USA','USA','natural causes','guitar','rock']
['male','83','USA','USA','natural causes','guitar','soul']
['male','55','UK','UK','cancer','piano','rock']
['male','55','UK','UK','cancer','piano','classical']
['male','64','USA','USA','organ failure','drums','soul']
['male','64','USA','USA','organ failure','drums','jazz']
['male','85','USA','USA','natural causes','vocals','jazz']
['male','85','USA','USA','natural causes','vocals','pop']
['male','49','USA','USA','illness','vocals','rock']
['male','74','USA','USA','accident','trumpet','soul']
['male','74','USA','USA','accident','saxophone','soul']
['male','65','Jamaica','Jamaica','murder','piano','soul']
['female','57','Deutschland','Deutschland','cancer','vocals','folk']
['male','72','USA','USA','heart attack','piano','soul']
['male','72','USA','USA','heart attack','piano','jazz']
['male','53','Cuba','UK','cancer','guitar','folk']
['male','90','USA','USA','natural causes','bass','jazz']
['female','41','UK','México','accident','vocals','pop']
['male','60','UK','UK','cancer','saxophone','soul']
['male','60','UK','UK','cancer','saxophone','jazz']
['male','53','USA','USA','cancer','bass','rock']
['male','85','USA','USA','natural causes','drums','jazz']
['male','66','USA','USA','stroke','saxophone','soul']
['male','66','USA','USA','stroke','saxophone','jazz']
['male','63','USA','USA','heart attack','drums','rock']
['male','63','USA','USA','heart attack','piano','rock']
['male','63','USA','USA','heart attack','guitar','rock']
['male','73','France','Schweiz','cancer','vocals','folk']
['male','73','France','Schweiz','cancer','flute','folk']
['male','79','USA','USA','organ failure','trumpet','soul']
['male','79','USA','USA','organ failure','trumpet','jazz']
['male','79','USA','USA','organ failure','saxophone','soul']
['male','79','USA','USA','organ failure','saxophone','jazz']
['male','86','USA','USA','organ failure','vocals','jazz']
['male','86','USA','USA','organ failure','saxophone','jazz']
['male','90','USA','USA','natural causes','trumpet','jazz']
['male','57','UK','UK','cancer','vocals','rock']
['male','57','UK','UK','cancer','vocals','soul']
['male','57','UK','UK','cancer','vocals','pop']
['male','74','USA','USA','natural causes','trumpet','soul']
['male','74','USA','USA','natural causes','trumpet','jazz']
['male','56','UK','USA','cancer','vocals','rock']
['male','56','UK','USA','cancer','guitar','rock']
['male','59','Jamaica','USA','cancer','drums','soul']
['male','70','USA','Nederland','cancer','guitar','rock']
['male','58','USA','USA','cancer','trumpet','jazz']
['male','76','USA','USA','cancer','drums','soul']
['male','76','USA','USA','cancer','drums','jazz']
['male','83','USA','USA','natural causes','trumpet','jazz']
['male','66','USA','USA','illness','vocals','rock']
['male','66','USA','USA','illness','vocals','pop']
['male','42','Jamaica','Jamaica','accident','vocals','rock']
['male','42','Jamaica','Jamaica','accident','vocals','soul']
['male','42','Jamaica','Jamaica','accident','guitar','rock']
['male','42','Jamaica','Jamaica','accident','guitar','soul']
['male','86','USA','USA','natural causes','guitar','jazz']
['male','79','USA','USA','natural causes','saxophone','jazz']
['male','41','UK','UK','suicide','guitar','rock']
['male','41','UK','UK','suicide','guitar','pop']
['male','87','USA','USA','murder','drums','electronic']
['male','87','USA','USA','murder','drums','pop']
['male','87','USA','USA','murder','saxophone','electronic']
['male','87','USA','USA','murder','saxophone','pop']
['male','87','USA','USA','murder','flute','electronic']
['male','87','USA','USA','murder','flute','pop']
['male','87','USA','USA','murder','bass','electronic']
['male','87','USA','USA','murder','bass','pop']
['male','87','USA','USA','murder','guitar','electronic']
['male','87','USA','USA','murder','guitar','pop']
['male','87','USA','USA','murder','piano','electronic']
['male','87','USA','USA','murder','piano','pop']
['male','82','USA','Deutschland','natural causes','leadership','classical']
['male','82','USA','Deutschland','natural causes','strings','classical']
['female','59','UK','UK','cancer','vocals','soul']
['female','59','UK','UK','cancer','vocals','pop']
['male','68','USA','Danmark','natural causes','trumpet','jazz']
['male','36','Australia','Australia','overdose','vocals','rock']
['male','36','Australia','Australia','overdose','piano','rock']
['male','36','Australia','Australia','overdose','guitar','rock']
['male','76','USA','USA','organ failure','piano','soul']
['male','64','USA','USA','heart attack','trumpet','jazz']
['male','82','USA','USA','illness','vocals','pop']
['male','82','USA','USA','illness','vocals','folk']
['male','82','USA','USA','illness','vocals','jazz']
['male','50','UK','UK','accident','drums','rock']
['male','52','UK','UK','organ failure','vocals','soul']
['male','40','Österreich','Dominicana','accident','vocals','hip hop']
['male','40','Österreich','Dominicana','accident','vocals','rock']
['male','40','Österreich','Dominicana','accident','vocals','pop']
['male','40','Österreich','Dominicana','accident','bass','hip hop']
['male','40','Österreich','Dominicana','accident','bass','rock']
['male','40','Österreich','Dominicana','accident','bass','pop']
['male','65','USA','USA','cancer','guitar','folk']
['male','65','USA','USA','cancer','guitar','rock']
['male','63','USA','USA','heart attack','vocals','soul']
['male','63','USA','USA','heart attack','guitar','soul']
['male','71','USA','USA','cancer','trumpet','soul']
['male','71','USA','USA','cancer','trumpet','jazz']
['female','45','USA','USA','illness','vocals','folk']
['female','45','USA','USA','illness','vocals','pop']
['female','45','USA','USA','illness','guitar','folk']
['female','45','USA','USA','illness','guitar','pop']
['male','89','France','France','organ failure','strings','jazz']
['male','67','USA','USA','cancer','guitar','jazz']
['male','53','USA','USA','accident','vocals','folk']
['male','53','USA','USA','accident','vocals','rock']
['male','53','USA','USA','accident','vocals','pop']
['male','53','USA','USA','accident','guitar','folk']
['male','53','USA','USA','accident','guitar','rock']
['male','53','USA','USA','accident','guitar','pop']
['male','84','Magyarország','France','natural causes','leadership','classical']
['male','83','USA','USA','heart attack','vocals','folk']
['male','60','USA','USA','illness','guitar','soul']
['male','51','UK','USA','illness','vocals','rock']
['male','51','UK','USA','illness','bass','rock']
['male','51','USA','USA','heart attack','drums','rock']
['male','51','USA','USA','heart attack','drums','soul']
['male','51','USA','USA','heart attack','drums','jazz']
['male','51','Scotland','England','heart attack','vocals','rock']
['male','45','USA','USA','accident','vocals','rock']
['male','45','USA','USA','accident','guitar','rock']
['male','69','UK','UK','accident','saxophone','jazz']
['male','46','Deutschland','Deutschland','accident','vocals','rock']
['female','43','DDR','Deutschland','cancer','vocals','rock']
['female','79','USA','USA','natural causes','vocals','pop']
['female','79','USA','USA','natural causes','vocals','soul']
['female','79','USA','USA','natural causes','vocals','jazz']
['male','48','USA','USA','illness','piano','jazz']
['male','77','USA','USA','accident','piano','jazz']
['male','68','USA','USA','illness','saxophone','soul']
['male','68','USA','USA','illness','saxophone','jazz']
['male','78','USA','USA','organ failure','vocals','pop']
['male','78','USA','USA','organ failure','vocals','folk']
['male','78','USA','USA','organ failure','vocals','jazz']
['male','50','UK','UK','heart attack','vocals','rock']
['male','50','UK','UK','heart attack','piano','rock']
['male','50','UK','UK','heart attack','guitar','rock']
['male','58','USA','España','cancer','trumpet','rock']
['male','58','USA','España','cancer','trumpet','jazz']
['male','53','USA','USA','illness','bass','rock']
['male','53','USA','USA','illness','guitar','rock']
['male','70','USA','USA','cancer','drums','soul']
['male','70','USA','USA','cancer','drums','jazz']
['male','70','USA','USA','cancer','leadership','soul']
['male','70','USA','USA','cancer','leadership','jazz']
['male','53','USA','USA','heart attack','vocals','rock']
['male','53','USA','USA','heart attack','guitar','rock']
['male','47','Éire','UK','illness','vocals','rock']
['male','47','Éire','UK','illness','vocals','soul']
['male','47','Éire','UK','illness','vocals','folk']
['male','47','Éire','UK','illness','guitar','rock']
['male','47','Éire','UK','illness','guitar','soul']
['male','47','Éire','UK','illness','guitar','folk']
['male','82','USA','USA','natural causes','saxophone','jazz']
['male','82','USA','USA','natural causes','flute','jazz']
['male','53','USA','USA','illness','piano','rock']
['male','53','USA','USA','illness','piano','jazz']
['male','90','USA','USA','natural causes','piano','jazz']
['male','86','USA','USA','natural causes','vocals','jazz']
['male','46','USA','USA','illness','guitar','classical']
['male','68','Italia','Italia','cancer','trumpet','jazz']
['male','77','USA','Islands','natural causes','saxophone','jazz']
['male','77','USA','Islands','natural causes','flute','jazz']
['male','50','UK','USA','illness','piano','rock']
['male','66','Italia','Italia','heart attack','vocals','pop']
['male','66','Italia','Italia','heart attack','guitar','pop']
['male','51','UK','UK','illness','vocals','rock']
['male','51','UK','UK','illness','guitar','rock']
['male','55','USA','Mexico','cancer','guitar','jazz']
['male','43','USA','USA','illness','vocals','rock']
['male','43','USA','USA','illness','vocals','pop']
['male','52','USA','USA','cancer','vocals','folk']
['male','52','USA','USA','cancer','vocals','classical']
['male','52','USA','USA','cancer','vocals','jazz']
['male','52','USA','USA','cancer','vocals','rock']
['male','52','USA','USA','cancer','vocals','pop']
['male','52','USA','USA','cancer','vocals','electronic']
['male','52','USA','USA','cancer','vocals','soul']
['male','52','USA','USA','cancer','guitar','folk']
['male','52','USA','USA','cancer','guitar','classical']
['male','52','USA','USA','cancer','guitar','jazz']
['male','52','USA','USA','cancer','guitar','rock']
['male','52','USA','USA','cancer','guitar','pop']
['male','52','USA','USA','cancer','guitar','electronic']
['male','52','USA','USA','cancer','guitar','soul']
['male','61','USA','USA','cancer','guitar','soul']
['male','49','USA','USA','cancer','piano','jazz']
['male','46','UK','UK','cancer','guitar','rock']
['male','75','USA','USA','cancer','trumpet','soul']
['male','75','USA','USA','cancer','trumpet','jazz']
['male','47','USA','USA','cancer','vocals','rock']
['male','47','USA','USA','cancer','drums','rock']
['male','42','USA','USA','organ failure','drums','soul']
['male','85','UK','USA','accident','strings','electronic']
['male','65','USA','USA','stroke','piano','soul']
['male','65','USA','USA','stroke','piano','jazz']
['male','65','USA','USA','stroke','vocals','soul']
['male','65','USA','USA','stroke','vocals','jazz']
